contract_id,pregunta_id,pregunta,sum_pregunta_isAcusatoria,etiqueta
1632378,1057132,la ofertas se debe enviar en forma fisica? o solo de forma electronica,0,0
210785,1453151,Que funcionalidades de mensajería de voz quieren manejar,0,0
1214084,545665,USTEDES ESTAN SOLICITANDO UN CERTIFICADO DE CUMPLIMIENTO DE ESPECIFICACIONES TECNICAS EMITIDA POR ELECU 911? SE HAN SERCIORADO QUE EL ECU 911 ESTA AUTORIZADO PARA EMITIR DICHO CERTIFICADO? DE LO Q SENOS HA MENCIONADO EL ECU 911 NO TIENE LA AUTORIZACION PARA EMITIR CERTIFICADOS. POR FAVOR ACLARENESTO. GRACIAS,0,0
1087201,1089595,"ESTIMADOS SEÑORES LA TUBERÍA QUE UDS SOLICITAN ES DE: DESAGÜE, SANITARIA O PVC DE ALCANTARILLADOYA QUE POR LOS DIÁMETROS Y LOS METROS SE HACE REFERENCIA Y SE ENTIENDE QUE ES TUBERÍA DEALCANTARILLADO.GRACIAS",0,0
1439441,966095,"Considerar el plazo de una semana para instalación, pues es demasiado corto para 188 vehículos quedispone la entidad. Consideramos que este plazo podría solo cumplirse por el proveedor anterior,limitando a nuevos participantes a participar.",1,0
1689086,1562157,Estimados miembros de la comision por favor agregar la tabla de rubros en excel de este proceso,0,0
1467017,1575530,"Dentro de los campos descritos en ""Otros parámetros resueltos por la entidad"" Podría indicar la EPsi este requerimiento se hace referencia a la presentación de la ISO 9000 emitida en territorioecuatoriano por la empresa ofertante? De ser el caso se estaría dejando de lado a los PYMES,además indicar en que parte de la LONSCP se establece este requerimiento?",0,0
367824,896973,"Favor aclarar: Item 1 en que consiste el juego de accesorios? #. 2: ailsador polimero oceramico? # 12, 13, 16 y 17 en TTU, TW o THHN? # 29, perno de cuantas pulgadas? # 36: cuantasllantas de cada medida?",0,0
1787594,1295818,"SOLICITAR UNA MAQUINA ROTATIVA ES EXCESIVO E INNECESARIO YA QUE NO SE REQUIERE DE DICHA MAQUINA PARALA ELABORACIÓN DE ESTOS DOCUMENTOS, POR LO QUE PREGUNTO: PODEMOS PRESENTAR LA DISPONIBILIDAD DE UNSOLO EQUIPO OFFSET CUYAS CARACTERÍSTICAS PERMITAN DE MANERA EFICIENTE FABRICAR TODOS LOS ÍTEMSOBJETO DE ESTE PROCESO?",1,0
824220,836615,BUENAS TARDES SERIAN TAN AMABLES DE DETALLAR LAS CANTIDADES POR FAVOR. GRACIAS,0,0
1699538,502403,POR FAVOR FACILITAR UN CORREO ELECTRONICO PARA ENVIO DE LA OFERTA SIN QUE ESTA FORMA DE ENTREGACONSTITUYA CAUSAL DE DESCALIFICACIÓN DEL PROCESO,0,0
1516358,722810,"Buenas tardes estimados, por favor su ayuda con mas fotografias del cinturon, ya que en la foto deespecificaciones no se puede visualizar bien",0,0
732572,1376352,"En la página29, punto 4.14.1.1 literal e) se solicita Certificado de cumplimiento de ObligacionesPatronales con el IESS, favor confirmar que por la fecha en que se debe entregar las ofertas seacepta que se entrega el certificado de aportes patronales del mes anterior mas fotocopia del recibode pago del último mes, ya que es difícil conseguir certificados en 3 días laborables (1-2-3 defebrero) ya que la licitación se entregara el 6 y el departamento como tal se vería agolpado decompañías solicitantes.",0,0
1730329,1264690,"Estimados Srs.La NTE INEN 1744 considera productos en milímetros no en pulgadas y con presiones enMPa o bar no en PSI,puesto que en nuestro país rige el Sistema Internacional de Unidades SI. FavorAclarar si los productos que solicitan tienen especificaciones en pulgadas y en PSI?",0,0
1589678,1189621,"8.Estimados Sres. EMGIRS por favor confirmar para la LICENCIA DE SOLUCION ANTISPAM, cuantos dominiosde correo electrónico debe permitir configurar la solucion?",0,0
1586103,1259275,"punto 2.14.34 indica:La solución Administrador de Ancho de Banda, debe diferenciar el traficoproveniente según la fuente, el destino y aplicar diversas políticas sobre el mismo de maneraindividual, hacia clientes, y de forma general en los tubos o túneles. Por favor, agradeceríamosnos detallen el concepto de ?tubos?",0,0
111759,851249,poruq ese compra a IGM SOLUTIONS sin que exista la presentacion de otras casas? por ser empresa deEconomia Mixta? por ser unico representante del producto?. Favor aclarar.,1,0
1075880,741106,"buenas tarders gracias por la imvitacion: 1 por favor nos pueden ayudar con esto que documentacion debemos presentar cuando somos nuevos xq todavia no hemos participado en ninguncontrato publico y no piden certificados que acrediten la experincia minima xq todavia no tengocertificados con monto alguno, xq trabajo independientemente sin contrato. 2 cuantos auxiliares delimpieza son en total el mensajero debe ser uno de los trabajadores. 3 debemos entregar papelhigenico toallas para manos y javon liquido",0,0
1535642,1347813,Estimados señores: El proceso en referencia estará abierto a nivel nacional ó cerrado sólo paraempresas de la circunscripción territorial amazonica?,0,0
1229976,1209634,"Las caracteristicas tecncas solicitadas en la medida 235/75R15 corresponde a llanta importada; lanacional tiene carga de 104, carga de 900 Kg, lateral BSW, Load Range C, considerar estascaracteristicas para poder ofertar bien nacional",0,0
1026277,220602,El servicio que se brinde sera a nivel nacional,0,0
813295,1339678,"Buenos dias, por favor indicar que paquetes quirurgicos requieren y confirmar las catidades de losguantes de examinacion: cajas o unidades??... Gracias",0,0
922842,1459816,señores buenos dias les ruego tomar en cuenta el agregado nacional que sulen poner algunosparticipantes que ponen bajo el 40% cuando todos sabemos que en el ecuador no se fabrican ni seensamblan aires acondicionados y de esta manera descalificar a quiene ponen la verdad es obligacionde las instituciones investigar que la informacion dada por los oferentes sea verdadera y de noserlo deberian descalificarlos para que los procesos se den con transparencia en beneficio de lkainstitucion a la que dignamente ustedes representan y del estado ecuatoriano gracias,3,1
1504318,422931,"Estimados:En el 1.8 Documentos de Respaldo que debe ser presentado conjuntamente con laOfertaIndica: Para el caso del personla requerido Plomeros, Supervisor de Zona y Jefe de Servicio elOferente debera prersentra la licencia de prevencion de riegos laborales vigentes.Aclarar este punto cuanod se debe tener este certificado ya que para presentar la oferta indican que solo de debepresentar al Jefe de Sistemas y al Jefe de Servicio. y para el resto de personal carta decompromiso.",0,0
331717,207568,"Cualquier persona natural o jurídica estará en capacidad de realizar este tipo de trabajo y acualquier costo, según lo solicitado. Me párese demasiado simple en los documentos depresentación.",1,0
178069,379929,"estimados señores por favor confirme si es aceptado para este proceso collarines de bronceimportados en vez del collarin de hierro ductil,,,?",0,0
1396693,1198331,Favor indicar si se puede ofertar el aceite 2 tiempos en presentación de galón. Ofertando 6galones por los 24 litros.,0,0
1161532,546671,En el ítem 15 Provisión e instalación de Software para administración del parqueo. Es posibleentregar el código fuente de los módulos e interfaces del software en formato de paquete dedesarrollo (SDK-software development kit)?,0,0
982653,183418,"Si el tanque de combustible es un poco superior al solicitado, van a descalificar al oferente, o sies un poco menor su capacidad tambien?",0,0
1482949,639224,"En la Sección 3.1, Solicitan: ?Modulo de administración con por lo menos 32 MB Flash, 4 Gbit DDR 3con protección ECC, que permite controlar el servidor para una administración continua, alertas deservicio, informes, gestión remota y provisionamiento inteligente? esto lo hacemos con la tarjetaiDRAC, pero no cuenta con la Flash de 32 MB ni los 4 Gbits DDR3 con protección ECC. Esto solo lohace HPE y solo ellos podrían ofertar. Por favor que este punto sea opcional para que denoportunidad de participar a otros proveedores.",0,0
1629265,1126107,"Estimados señores, debido al muy bajo presupuesto de este proceso y las altas cantidades dereactivos, se puede ofertar equipos no integrandos que se encuentren dentro de la vigenciatecnológica declarada por el fabricante como indican los pliegos.",0,0
1164743,546635,"Estimados, por favor pueden indicar las coordenadas georeferenciadas de los puntos finales y saltosque podría tener el enlace inalámbrico de acuerdo al estudio que han realizado y si poseeninfraestructuras (mástil o torre, gabinetes o casetas de telecomunicaciones, equipos de respaldo deenergia, sistema de tierra)",0,0
1758025,1539097,"Estimados CBA, Favor confirmar la altura de las torres",0,0
1494605,638414,"Señores Entidad Contratante, les rogamos verificar el plazo de entrega de repuestos ya que enalgunos casos el repuesto se debe realizar importación por lo que se requerirá un tiempoprolongado",0,0
128251,1596718,"Existen características que solo cumple una sola solución, se esta orientando su requerimiento auna solución específica?",0,0
1564412,1416001,"Buenos días gracias por la invitación aclarar las siguientes preguntas con base legal:?Por quésolicitan que los guardias de seguridad y supervisores con título de bachiller, ya que en elliteral c del artículo 4 de la Ley de Seguridad y Vigilancia Privada, se establece que el personalque preste sus servicios en esta clase de compañías, como guardias e investigadores privadosdeberán ?haber completado la educación básica??Responder con base legal y no responder regirse alos pliegos ya que si es así, no estarían aclarando a los proveedores las inquietudes.",0,0
228803,1088932,"buenaqps: hay un error que no permite que se abran los pliegos. dando que es muy poco tiempo, favorreenviarlos la mas pronto posible ante esta premura gracias",0,0
1245226,38140,1.Cuantos ítems son en total? 2. Favor detallar si es a un color o a full colorcada ítem. 3.Favoraclarar el tamaño de cada ítem. 4. Favor detallar el tipo depapel y su gramaje por cadaítem. 5.El logo institucional es a full color o es blanco ynegro? 6. Favor aclarar si cada ítemvanumerado.,0,0
1832618,1311638,"Estimada entidad, por favor aclarar e informar que las entregas puedan ser parciales dentro delplazo de 150 dias, se establezca un cronograma parciales de entregas y de la misma manera podersolicitar los pagos parciales considerando que no hay anticipo.",0,0
165822,339395,"ESTIMADOS SEÑORES: FAVOR ACLARAR SI LOS TUBOS DE LOS ITEMES 1 Y 2 SON LOS MISMOS, Y SI SE PUEDECOTIZAR TUBO ESTRUCTURAL REDONDO ? Ó TUBO MECANICO REDONDO",0,0
1791308,1406801,"Estimada Entidad, favor su gentil ayuda aclarando si se da cumplimiento al nuevo reglamento de la LONSCP, mismo que se encuentra vigente desde el pasado 20 de agosto, donde señala que lospresupuestos para este tipo de contratación serán públicos. En caso de acogerse al cumplimiento,favor subir la certificación presupuestaria o en su defecto el estudio de mercado. Gracias por laaclaración.",0,0
1746146,956456,"Estimada entidad en el caso de que se produzca canje de estos dispositivos, favor confirmar que elproducto debe estar en las mismas condiciones en las que fueron entregados a la Entidad sinalteraciones en el empaque, ni rayones, marcaciones, etc., es decir apto para ser usado, deconformidad con el Manual Recepción, almacenamiento, distribución y transporte de medicamentos,DISPOSITIVOS MEDICOS y otros bienes estratégicos en la RED PUBLICA INTEGRAL DE SALUD emitido enmarzo 2022",0,0
566029,620003,1. Respecto a las garantías solicitamos muy comedidamente acepten el 2% de spare parts en lugar de1 año de garantía técnica.,0,0
1081655,1370736,"Buenas TardesFavor aclarar en caso de la facturación solicita hasta 4 dígitos decimales, deacuerdo a la facturación electrónica solo se admiten dos como se procederá",0,0
1346248,1201251,"BUENAS TARDES SE PUEDE REALIZAR EL TRABAJO PERSONAL DE QUITO , YA QUE NOSOTROS SOMOS DE QUITO.GRACIAS",0,0
1082779,482068,"Estimados, se puede participar con un equipo de brazo en U, con un detector y mesa traslúcida. Elpresupuesto que ustedes proponen no es real al mercado de doble detector.",0,0
1216757,567815,Buenas tardes somos de provincia como se haria las entregad de los productos y que tiempo nos darianpara entregar cadabes que soliciten los materiales aclarar gracias,0,0
1504740,422752,Por favor especificar el promedio diario de pacientes que tiene cada laboratorio en químicaclínica?,0,0
424995,308905,"Estimados señores: en la convocatoria hablan de 5 dias y en los pliegos de ""ENTRGA INMEDIATA"", lesrecuerdo que hay que elaborar el trabajo y eso toma al menos 10 dias laborables. Si hay una imprentaque se arriesgue a ofertar es por que ya lo tiene elaborado al pedido. ESTAREMOS VIGILANTES.",1,0
98851,1440240,Buenos dias necesitamos saber si son 12 o 9 personas que viajan,0,0
1604214,423987,"Srs. En algunos procesos se están presentando certificados de distribución del fabricante HP queno son emitidos por el fabricante, sino por terceros no autorizados para ello. Como por ejemplo deuna empresa del exterior SYSTEMS Y2K, LLC que ni siquiera existe actualmente, con direcciones que nocorresponden y números de teléfonos incompletos, lo que sería engañoso, además de sercertificados no apostillados en el exterior sino solamente notariados localmente. Favor aclarar siaceptarán este tipo de certificados de distribución. Uds pueden verificar que en los certificadosHP se incluyen correos electrónicos para la validar la originalidad de los certificadospresentados. Tomar muy en cuenta esto por favor.",1,0
813252,1020487,"Buenas tardes nos pueden ayudar con el año numero de motor cilindraje exacto de los vehiculos yaque piden filtros pra dmax a diesel y gasolina e incluso un rodeo, por favor ayudenos con estainformacion parta poder ofertar, gracias por su atencion",0,0
1054218,148314,"Ustedes solicitian el certificado de distribuidor exclusivo, Aclaren este punto, puedo fabricarlo,soy un fabricante de metalmecánica de muchos productos de acero inoxidable, significa quepresentando un Garantia Técnica como fabricante es suficiente?",0,0
1069640,1260909,"Van a entregar un espacio apropiado para guardar la maquinaria, puesto que los mismos tienen uncosto alto y si desean que la maquinaria este permanente es necesario que nos otorguen una bodega.Que dimensiones tienen la bodega? Y si van a otorgar un lugar limpio y apropiado para que losauxiliares? Dado que los empleados van a permanecer en las instalaciones constantemente.",0,0
1500976,551213,"Estimados Sres. Confirmar que los pantalones de bombero deberán traer refuerzo en las rodillas,además para mayor protección térmica y comodidad las rodillas serán rellenas con dos capasadicionales de material interior térmico. gracias",0,0
1500544,754514,"Buenos dias señores de la comision tecnica, A pesar de la emisión de certificados para serviciopost venta por parte de las casas comerciales o representantes de las diferentes marcas de chasis enel Ecuador, el momento de ingresar los vehículos no quieren hacerse cargo del mantenimiento oservicio post venta, por lo que se sugiere que El Cuerpo de Bomberos de la ciudad de Cuenca aceptecertificados para el servicio post venta de Talleres Multimarca debidamente constituidos en Ecuadory avalados por el fabricante de Ambulancias. Quienes garantizarán el perfecto desempeño delvehículo, stock de repuestos, con personal capacitado y equipos para los mantenimientos de losvehiculos de emergencia y su equipamiento.",0,0
1614228,1567685,POR FAVOR FACILITAR INFORMACION DEL CORREO ELECTRONICO PARA ENVIAR LA OFERTA,0,0
1557386,807666,"Estimados señores, en el item 15 se puede ofertar un SAE 75W90, en lugar del SAE 75W85?",0,0
1060597,474332,"Estimados Sres., favor informar el numero de estudios radiologicos anuales del año 2013 pormodalidad que realizó el Servicio de Radiologia. Adicionalmente favor indicar el porcentaje decrecimiento de estudios por año.",0,0
1218313,452190,"SEÑORES: LA SEÑALETICA DEBE SER INSTALADA POR EL CONTRATISTA EN CADA UNA DE LAS 165 OFICINAS DELBANCO ? O SE ENTREGA AL ADMINISTRADOR DEL CONTRATO LA SEÑALETICA PARA CADA OFICINA EN PAQUETES PARASER INSTALADAS POR LA INSTITUCION. ES MUY IMPORTANTE ESTO PUES EL VALOR DEL DESPLAZAMIENTO PARA LAINSTALACION ES ES ALTISIMO, CONRESPECTO AL VALOR DEL CONTRATO.",0,0
1797773,520510,"DE QUE MATERIALES SE NECESITA FICHAS TECNICAS, TOMANDO EN CUENTA QUE TODOS LOS MATERIALES QUEMENCIONAN EN EL PROCESO TIENE CARACTERISTICAS ESTANDARES Y REGULARIZADAS A NIVEL NACIONAL EINTERNACIONAL Y LA UNICA DIFERENCIA ES LA MARCA LA MISMA QUE ES ILEGAL SOLICITAR. DE TAL MANERA SESOLICITA ESPECIFICAR DE QUE MATERIALES ?ESPECIALES? SE SOLICITA DICHA INFORMACION, RESPONDER DEMANERA CLARA, CON SUSTENTO LEGAL Y LOGICO SIN TENER RESPUESTAS COMO ""REMITASE A LOS PLIEGOS""",0,0
1652172,1269584,Buenas tardes estimados por favor su ayuda con el correo electrónico para enviar la oferta gracias.,0,0
3944,716085,"Respecto a especificaciones tecnicas de las impresoras cual es el volumen mensual , pues no indica???? debe tener red, o duplex ????",0,0
1769533,65259,"1.- Señores de la comisión técnica, podemos participar con Equipo de infusión para bomba,fotosensible de Poliuretano, toma de aire con filtro antibacteriano, cámara cuentagotastransparente, regulador de aire, abrazadera, Regulador de flujo roller, 230 cm +/-40 cm de longitud,conector Luer Lock, libre de látex, estéril, descartable.",0,0
1777338,1536363,"Señores de la comisión, por favor indicar si los balastos solicitados son de simple o de doblenivel de potencia. Si los balastos son de doble potencia, favor confirmar el tap solicitado, seaeste 208/240V o 220/240V.",0,0
908850,749718,"buenos dias, es factible que se suban los pliegos en Microsoft Word, muchas gracias.",0,0
599452,372988,"Estimados señores: Buenas tardes: Por favor, serían tan amables en reconsiderar la forma deentrega de las ofertas, ya que en los pliegos indican en forma personal y no por correo. Apelamos asu comprensión y solicitamos muy comedidamente se sirvan ayudarnos si podemos enviar el sobre porun medio de transporte a nombre de alguna persona para que tenga la gentileza de retirarlo en elterminal que esta junto al IESS y nos den entregándo en el Hospital. Requerimiento que lohacemos por cuanto la logística es demasiado distante para ir, dejar y regresar. Esperándotener una favorable acogida. Les agradecemos de antemano.",0,0
848988,828152,"Respecto a la Especificación Técnica de la tubería plastica de 300 mm, favor indicar si no hay unerror tipografico, en el mercado existe tubería plastica de 315 mm.",0,0
24728,617384,EL PORCENTAJE DE VARIACION DE OFERTAS DURANTE LA PUJA SERA DE: ¿ 2% (DATO INDICADO EN SECCION 2 LITERAL 1.2.5 DE LOS REFERENCIALES) O DEL 5% (DATO INDICADO EN LA INVITACION)? FAVOR ACLARAR,0,0
1576956,1346991,"Estimados por favor con respecto a la garantia tecnica se puede entregar con 12 meses, ya que estaspruebas se pueden consumir en los 12 meses",0,0
1832685,714564,"SRES COMISION TECNICA DE ACUERDO AL PLIEGO SE SOLICITA ENTREGAR EL EQUIPO EN 30 DIAS , MIENTRAS QUEEN LAS ESPECIFICACIONES TECNICAS, EN EL ITEM 5.3 PLAZO DE EJECUCION SE COLOCA 60 DIAS, POR LO QUE SESOLICITA SE ACLARE CUANTOS DIAS SE TIENE PARA ENTREGAR EL EQUIPO A PARTIR DE LA NOTIFICACION DELANTICIPO",0,0
1805837,1319686,"Estimados, es posible ofertar equipos que superen las especificaciones técnicas requeridas?",0,0
1491252,904058,"estimados buenas noches para el item 13 donde requieren fusible slofast de 0.6A, se puede ofertar deun fusible rápido de 0.7A",0,0
1460408,650674,"Referente al punto 6.2.4, se podría colocar el controlador de ancho de banda en las instalacionesdel GADIMCD?",0,0
1648154,984919,3. Es mandatorio el soporte premier de Microsoft? podría trabajarse con soporte advance demicrosoft a traves de un partner que trabajara con el contratista en este proyecto?,0,0
1668011,1410425,"?Estimada entidad, tomando en consideración que se está solicitando una prueba rápida deresistencia a carbapenémicos equivalente a una prueba molecular, y que representa un costo para losoferentes, puede esta prueba ser considerada dentro del reporte de consumo mensual equivalente a 3determinaciones de cultivos bacterias Gram negativas antibiograma?",0,0
1743737,646305,el pago sera por m3 transportado o por m3-km transportado ?,0,0
1644105,657346,Estimados buenas tardes su gentil ayuda indicando este punto El proveedor deberá presentar unagarantía técnica sobre los bienes con duración de 1 añocontra defectos de fabricación y 1 añoen soporte técnico. a que se refieren con soporte tecnico durante 1 año,0,0
1833788,1311976,Estimada Entidad considerar que no siempre en el etiquetado del envase primario ni secundario vienedetallado la fecha de elaboración. Favor su aclaración si se puede presentar un documento porparte del fabricante detallando la fecha de elaboración de los insumos y ustedes puedan corroborardicha información.,0,0
1269467,513521,Por favor indicar el porcentaje de humedad de los lodos,0,0
992468,239094,"Buenas Tardes: 1 ) Es necesario entregar papel higiénico, jabón de tocador y dispensadores paraestos, de serel caso me pueden ayudar con cantidad mínima requerida? 2)Cuántas personas senecesitan pararealizar las labores y cuáles son los horarios? 3) Es posible realizar unareingeniería deprocesos en cuanto a los horarios establecidos en pliegos? 4) Habrá reajuste depresupuesto porsuba de salario mínimo, tal como establece la Ley orgánica Nacional deContratación Pública? 5)Es necesario realizar una visita técnica? En caso de ser, por favorteléfonos y nombres de lapersona que coordina. 6) Cuál es la cantidad de maquinaria y equipomínimo requerido o eso se lodeja a libre consideración del oferente? 7) Es necesario que lamaquinaria se quede en las instalaciones? 8) Necesitan que todo el personal trabaje las 8 horas, opodemos ofrecer otra alternativa para mejorar el servicio?",0,0
1409487,1501896,"Estimados, Dentro de lo mencionado en el PLIEGO solicitan que el titulo indicado para el proceso seatecnologo electricista refrigerante, se puede utilizar títulos de Ing mecánico, industrial y lostecnologos en electricidad?.",0,0
1480216,615866,Señore dentro de otros parametros resueltos por la entidad se solicita lo siguiente: CERTIFICADO DECALIDAD. Pregunta Se DEBE presentar un CERTIFICADO DE CALIDAD ISO 9001:2015.,0,0
490464,670375,"Estimados Señores, por favor analicen el tiempo de entrega 20 días es muy corto ya que estosequipo snecesitan un permiso para poder traerlos a demás se los fabrica bajo pedido no seencuentran listos para su fabricación, tambien les solicito se entregue un atincipo ya que el valores fuerte.",1,0
807530,308320,"Los 45 dias para la entrega, deben ser 45 diías laborables, de esta forma se realizaría un buentraabajo de calidad",0,0
1793322,1053696,"Estimados señores, en base al oficio No MSP-SNGSP-2021-0416-O emitido el 14 de abril 2021 en el queindica ?Se podrá incluir en los pliegos cláusulas que impongan la obligación de canje dedispositivos médicos, siempre y cuando exista la justificación técnica debidamente fundamentadade acuerdo con la naturaleza de la contratación, precautelando el trato justo a oferentes y enobservancia de la planificación institucional y el consumo real de los bienes.?, Por lo quesolicitamos su confirmación en que las cantidades de las determinaciones solicitad en los TDR, noserán sujetas de cambio o devoluciones y serán consumidas dentro del plazo que se estableció enel contrato?",0,0
1033156,215957,SAUDOS POR FAVOR ACLARAR SI EXISTIRÀ REAJUSTE DE PRECIOS PARA CADA AÑO SI EL ALTO EJECUTIVO LODECRETA GRACIAS,0,0
1535404,1253156,"Estimados Señores: en el item2 podemos ofertar una tijera de disección que cumpla con lascaracterísticas requeridas con un rango de 360 a 345mm, compatible con los equipos de energíaultrasónica de la Institución que permita una mayor participación de oferentes y no de una solaempresa?",0,0
1348048,510849,"Se establece que el indicador luminoso del SCBA tiene que operar de manera inalámbrica. No esconveniente depender de opciones inalámbricas en este tipo de equipos, ya que esto conlleva unconsumo más rápido de baterías o que estas fallen, lo que conllevaría a serios problemas yriesgo para el usuario al momento de una emergencia. Por lo que solicitamos se permita ofertar unaopción que de igual manera cumpla con las normas internacionales pero que funcione de maneraalámbrica y con cables debidamente protegidos para evitar enganches.",0,0
1178535,367043,"Estimados, al requerir acompañamiento presencial y permanente del personal asignado; se puedeanalizar la factibilidad de que dicho personal asignado únicamente ejecute la etapa de pruebas ensus instalaciones y que la etapa del desarrollo del sistema se realice en las instalacionesadecuadas del proveedor?",0,0
114240,1594398,"Srs. Por favor confirmar si se necesita el permiso de sucursal para el Guayas, para poder participaren la subasta.",0,0
1328066,969551,"Buenos dias señores Comando de Policia de Loja, revisando los términos de referencia que solicitanpara el proceso Nro. SIE-SZ11L-007-2017 para la ?CONTRATACIÓN DE UNA EMPRESA O TALLER PARA LAADQUISICIÓN DE LUBRICANTES INCLUIDA LA MANO DE OBRA DE LAS DIFERENTES MOTOCICLETAS POLICIALESASIGNADOS A LA SUBZONA LOJA NRO. 11, QUE NO SE ENCUENTRA CATALOGADOS?, encuentro un punto en el cualsolicitan 02 ayudantes de mecánica, los cuales justificarán sus conocimientos de mecánica demotos, ajuntando certificados emitidos por institutos de capacitación públicos o particularesreconocidos por la ley; solicito a uds se verifique esta solicitud, ya que en cuanto a misconocimientos no existen en la localidad institutos de capacitación ni públicos ni privados quepuedan certificar el conocimiento de mecánica de motos exclusivamente.",0,0
1537650,112721,"Se solicita se acepte un vehículo de 883Nm a 1500 rpm, diferencia mínima a la solicitada que noafecta al desempeño del equipo.",0,0
656673,53749,"Señores, es necesario que cambien la hora de la puja ya que el proceso SIE-CCH-00029-2011 deustedes, se cruza con la hora de la puja de este proceso imposibilitandonos participar en las dos.",0,0
1730944,1228481,Item 10 subitem 4.9 Solicitamos aclarar si el ATS requerido estará ubicado en el gabinete decomunicaciones y que alimentará de manera exclusiva las cargas de este gabinete. Solicitamos laentrega de un diagrama esquemático de alimentación de dicho tablero según el requerimiento deEERSSA.,0,0
1303834,1041870,En la Pág. 7/12 de las especificaciones técnicas solicitan una reparación de manifold de banco deoxígeno. Consulta: Solicitamos ampliar en detalle el requerimiento.,0,0
1528206,930439,"La eslora total del bote puede ser entre 4,50 a 4,80 mts?",0,0
1807611,816315,"Señores, favor indicar si se aceptará una carta de Compromiso Compra-venta, para la extensión delbrazo requerida de 14m, para excavadora ?",0,0
1279014,702122,estimados: por favor aclarar el itrem 4 puede ser la medida 23x23 ( tualla Z )y la presentacionviene en paquetes de 150u. graciaas por su gentil aclaracion,0,0
1521054,806945,"Estimados Srs. De la comisión Técnica, por favor adjuntar en un formato editable Word. Excel...las especificaciones tecnicas",0,0
1517843,1072029,"Estimados Señores: Con relación al punto t.11 de las caracaterísticas técnicas, favor indicarnossi estas dimensiones corresponde al área máxima posible para el modulo compacto. Favor confirmar.",0,0
1665076,613453,ACEPTAN COMO EXPERIENCIA ESPECIFICA EL MANTENIMIENTO DE GENERADORES ELECTRICOS,0,0
1717224,1270841,"En la pág 4 de los TDRs. Se estipula que el oferente debe suministrar estructura metalica para elpuente, columnas soportes y vigas carrileras. Por favor enviar el detalle completo de todos estosperfiles, caso contrario indicar si el oferente debe realizar el calculo estructural por su propiacuenta y colocar los perfiles de acuerdo a su calculo.",0,0
1205002,776377,Estimados de la comisión técnica solicitamos fotografias de la instalación de los ascensores,0,0
1379371,402259,"Solicitamos amablemente considerar el límite de responsabilidades, considerando que, en ningúncaso la responsabilidad del contratista, sus directores, agentes, empleados y accionistas frente aLA COMPAÑÍA, derivada de incumplimientos en la ejecución de la presente orden de compra ocontrato, incluidas las penalidades pactadas y demás responsabilidades a su cargo, excederá el100% del valor total en planta de los equipos suministrados o del valore de los servicios prestados,salvo en los casos de dolo o culpa grave en los cuales la responsabilidad será plena. Favorconfirmar",0,0
1472164,25581,"ESTIMADOS SEÑORES, POR FAVOR SOLICITAMOS NOS CONFIRMEN SI LOS CATETERES INTRAVENOSOS SOLICITADOS ENLOS ITEMS No. 25, 26, 27 Y 28 REQUIEREN SENCILLOS SIN ALETAS Y SIN DISPOSITIVO DE SEGURIDADANTIPINCHAZOS?",0,0
1821396,1310214,"Estimada entidad en el informe técnico motivacional numeral 6. ESPECIFICACIONES TÉCNICAS, subnumeral 6.1 DETALLE DE LAS ESPECIFICACIONES TÉCNICAS se establece Garantía técnica de 3 añospara los siguientes equipos: FIREWALL DE NUEVA GENERACIÓN VIRTUAL, FIREWALL DE NUEVA GENERACIÓNAPPLIANCE, SERVIDOR DE VIRTUALIZACIÓN PARA FIREWALL. En el informe técnico motivacional numeral7.5 GARANTÍA TÉCNICA se establece que: ?El plazo de la garantía técnica será de 1 año 365días contados a partir de la fecha del acta entrega-recepción a satisfacción total de ASTINAVEEP. Siendo el primer año para de la Garantía Técnica y los 3 años restantes por vigenciatecnológica?, con base a lo expuesto se solicita aclarar cuál es el plazo para la garantíatécnica del equipamiento.?",0,0
1726116,1288260,"Estimados, los resultados de laboratorio pueden estar realizados desde qué fecha? Recordar que esosanálisis no se pueden realizar de un día para el otro porque ningún laboratorio acreditado tieneuna respuesta tan eficiente.",0,0
981367,243716,"buenas tardes, las sales minerales normalmente vienen de 20 klos se puede entregar a su equivalentegracias.",0,0
896894,1392978,"Señores, tenemos 30 años en el mercado y es la primera vez que para la compra de escaneres seexija certificados de Cuerpo de Bomberos y Patente Municipal, esto no aplica para todo tipo deempresas, y en todos los municipios y/o cantones del país, están coartando los derechos de todaslas empresas que ya se encuentran habilitadas por el mismo Instituto Nacional de ComprasPúblicas.......lean bien la ley de contratación pública, éste tipo de certificados seríannecesarios para otro tipo de servicios que ustedes vayan a contratar y que vayan a ser provistos enlas instalaciones de la empresa a ser contratada, pero no tiene sentido que pidan estos certificadospara la compra de hardware.....asesorence bien primero antes de solicitar lo que estan pidiendo,esto perjudica a la gran mayoría de empresas que ya se encuentran habilitadas epor el INCOP yustedes estan añadiendo otras cosas que nada tiene que ver con el servicio u objeto del porcesopublicado.",1,0
959040,254964,"as bases de las pcs están tal cual que las portatiles, confirmar si quieren core i5 con procesadorde 2,4 GHZ. Y si necesitan con sistema Operativo?",0,0
1392357,1502777,Respecto a : EXPERIENCIA GENERAL DEL OFERENTETEMPORALIDAD= 15 años Puede participar una empresacon 9 años de experiencia en monitoreo ?,0,0
1819295,522017,Cuál es el tiempo de la garantía técnica para los bienes requeridos por la entidad contratante?,0,0
